,delay,day,duration
1479,60,76,75300
1480,60,76,76560
1481,120,76,77040
1482,120,76,77700
1483,60,76,78420
1484,60,76,79140
1485,180,76,78900
1486,60,77,73620
1487,120,77,36060
1488,60,77,37380
1489,60,77,39600
1490,60,77,45360
1491,60,77,46020
1492,60,77,46740
1493,360,77,54060
1494,180,77,55440
1495,60,77,61080
1496,120,77,75300
1497,120,77,78120
1498,60,77,78600
1499,240,80,71040
1500,180,80,71580
1501,180,80,72240
1502,240,80,72900
1503,240,80,73620
1504,60,80,900
1505,60,80,1440
1506,420,80,74100
1507,360,80,74640
1508,420,80,75360
1509,360,80,76020
1510,360,80,76740
1511,180,80,24720
1512,60,80,25320
1513,60,80,37440
1514,240,80,38880
1515,240,80,39600
1516,300,80,46500
1517,60,80,47700
1518,60,80,48180
1519,180,80,59040
1520,120,80,70440
1521,120,80,71160
1522,120,80,71880
1523,60,80,78900
1524,120,80,82140
1525,60,80,82920
1526,60,81,71040
1527,60,81,71580
1528,60,81,72240
1529,60,81,72900
1530,60,81,73620
1531,60,81,900
1532,60,81,24720
1533,60,81,29100
1534,720,81,29820
1535,720,81,30540
1536,60,81,27180
1537,60,81,37440
1538,120,81,38880
1539,120,81,39600
1540,60,81,40860
1541,120,81,42120
1542,120,81,42600
1543,60,81,43320
1544,180,81,44520
1545,480,81,46500
1546,240,81,47700
1547,180,81,48180
1548,60,81,48840
1549,240,81,49380
1550,180,81,49860
1551,360,81,50520
1552,300,81,51780
1553,480,81,50100
1554,720,81,51300
1555,660,81,51780
1556,600,81,52440
1557,540,81,53100
1558,480,81,53820
1559,240,81,54060
1560,60,81,55440
1561,60,81,57180
1562,60,81,63000
1563,60,81,63660
1564,180,81,64380
1565,120,81,67560
1566,180,81,68220
1567,180,81,68940
1568,120,81,69720
1569,120,81,75300
1570,240,81,78900
1571,420,81,80100
1572,360,81,80580
1573,180,81,81300
1574,120,82,71040
1575,60,82,71580
1576,1080,82,900
1577,1260,82,1440
1578,1260,82,2100
1579,900,82,3120
1580,900,82,3840
1581,60,82,64620
1582,420,82,31260
1583,360,82,31800
1584,240,82,32460
1585,120,82,33780
1586,60,82,33900
1587,60,82,42900
1588,300,82,45720
1589,300,82,46200
1590,240,82,46860
1591,60,82,48240
1592,60,82,46500
1593,60,82,57420
1594,1020,82,63000
1595,960,82,63660
1596,960,82,64380
1597,60,82,75300
1598,120,82,78900
1599,60,83,71040
1600,60,83,900
1601,60,83,1440
1602,60,83,2100
1603,60,83,29820
1604,180,83,30540
1605,300,83,45720
1606,240,83,46200
1607,240,83,46860
1608,60,83,46500
1609,60,83,50100
1610,60,83,54060
1611,60,83,61980
1612,60,83,63000
1613,120,83,63660
1614,120,83,64380
1615,180,83,75300
1616,60,83,79260
1617,1080,83,84300
1618,1020,83,84960
1619,720,83,180
1620,60,84,27900
1621,360,84,28620
1622,420,84,29880
1623,360,84,30360
1624,240,84,31080
1625,180,84,31800
1626,120,84,32520
1627,60,84,36000
1628,60,84,35400
1629,60,84,36060
1630,60,84,37440
1631,60,84,38940
1632,120,84,40680
1633,60,84,41160
1634,60,84,46500
1635,60,84,49500
1636,120,84,50220
1637,120,84,50520
1638,120,84,54060
1639,60,84,63000
1640,60,84,63660
1641,60,84,64380
1642,60,87,71580
1643,60,87,72900
1644,180,87,900
1645,300,87,1440
1646,240,87,2100
1647,360,87,24720
1648,540,87,25320
1649,720,87,26040
1650,720,87,26520
1651,720,87,27240
1652,720,87,27900
1653,720,87,28620
1654,480,87,29820
1655,420,87,30540
1656,600,87,31800
1657,600,87,32520
1658,780,87,33780
1659,180,87,35340
1660,240,87,36000
1661,60,87,36060
1662,120,87,42120
1663,120,87,42600
1664,120,87,42900
1665,60,87,46740
1666,60,87,46500
1667,240,87,52920
1668,180,87,53400
1669,120,87,54060
1670,60,87,56700
1671,2700,87,59040
1672,1740,87,61080
1673,1080,87,62040
1674,1140,87,62760
1675,60,87,63660
1676,240,87,64380
1677,180,87,67560
1678,240,87,68280
1679,180,87,69780
1680,240,87,75300
1681,120,87,76560
1682,60,87,77040
1683,120,87,77700
1684,60,87,79140
1685,480,88,74160
1686,420,88,74820
1687,420,88,75540
1688,180,88,900
1689,60,88,1440
1690,480,88,2100
1691,120,88,3120
1692,60,88,3840
1693,60,88,27900
1694,60,88,28620
1695,60,88,27180
1696,180,88,37380
1697,120,88,40860
1698,180,88,45720
1699,180,88,46200
1700,180,88,46860
1701,60,88,48240
1702,120,88,46500
1703,60,88,51780
1704,60,88,54060
1705,60,88,56700
1706,60,88,57420
1707,180,88,75300
1708,60,89,71040
1709,60,89,71580
1710,60,89,72240
1711,60,89,72900
1712,60,89,73620
1713,60,89,28620
1714,60,89,37380
1715,300,89,48240
1716,180,89,46500
1717,120,89,50100
1718,60,89,51300
1719,60,89,59040
1720,60,89,68220
1721,60,89,68940
1722,180,89,69720
1723,120,89,76560
1724,180,89,77040
1725,240,89,77700
1726,120,89,78420
1727,120,89,79140
1728,60,89,80700
1729,120,89,78900
1730,60,90,29820
1731,60,90,30540
1732,60,90,38940
1733,120,90,49860
1734,60,90,50520
1735,240,90,53820
1736,60,90,54060
1737,120,90,53760
1738,180,90,57180
1739,60,90,60120
1740,120,90,60600
1741,180,90,69720
1742,60,90,70440
1743,120,90,71160
1744,120,90,71880
1745,120,90,75300
1746,60,90,77040
1747,60,91,65040
1748,1320,91,26880
1749,60,91,35040
1750,60,91,36420
1751,120,91,49080
1752,60,91,52080
1753,60,91,52800
1754,120,91,53040
1755,60,91,56400
1756,60,91,61980
1757,60,91,62640
1758,60,91,63360
1759,120,91,74280
1760,60,91,77880
1761,120,92,28320
1762,120,92,35760
1763,120,92,36960
1764,60,92,38700
1765,120,92,39000
1766,120,92,44940
1767,120,92,45600
1768,120,92,46320
1769,360,92,46200
1770,120,92,47400
1771,60,92,47880
1772,60,92,48540
1773,60,92,49200
1774,60,92,49920
1775,60,92,53400
1776,120,92,73080
1777,420,92,83400
1778,420,92,83880
1779,420,92,84540
1780,360,92,85260
1781,2100,92,900
1782,2040,92,1440
1783,1920,92,2100
1784,1800,92,2820
1785,1800,92,3540
1786,60,93,36720
1787,120,93,37200
1788,120,93,37860
1789,60,93,38580
1790,60,93,55200
1791,120,93,62220
1792,120,93,62640
1793,60,93,63300
1794,60,93,63960
1795,60,93,1200
1796,120,94,71040
1797,60,94,71580
1798,180,94,74820
1799,720,94,75540
1800,60,94,24720
1801,2160,94,26040
1802,2160,94,26520
1803,2040,94,27240
1804,2040,94,27900
1805,2040,94,28620
1806,540,94,27900
1807,480,94,28440
1808,480,94,29100
1809,480,94,29820
1810,540,94,30540
1811,180,94,40860
1812,180,94,39540
1813,120,94,40680
1814,60,94,41160
1815,420,94,41820
1816,300,94,42540
1817,300,94,43260
1818,240,94,42900
1819,60,94,48180
1820,120,94,53760
1821,60,94,56040
1822,120,94,56700
1823,120,94,57420
1824,120,94,59040
1825,540,94,61080
1826,180,94,68940
1827,420,94,69720
1828,120,94,75300
1829,60,94,77700
1830,60,94,78120
1831,60,94,78600
1832,60,95,74820
1833,60,95,75540
1834,60,95,37380
1835,360,95,40860
1836,60,95,43320
1837,540,95,42900
1838,540,95,44100
1839,480,95,44640
1840,420,95,45360
1841,360,95,46020
1842,420,95,46740
1843,1140,95,45720
1844,1140,95,46200
1845,1080,95,46860
1846,1260,95,48240
1847,1200,95,47700
1848,1260,95,48180
1849,1260,95,48840
1850,1380,95,49500
1851,1380,95,50220
1852,240,95,49380
1853,240,95,49860
1854,360,95,50520
1855,420,95,51780
1856,240,95,54060
1857,120,95,54780
1858,240,95,55440
1859,60,95,53760
1860,60,95,56040
1861,60,95,56700
1862,60,95,57420
1863,360,95,59040
1864,120,95,63000
1865,120,95,63660
1866,120,95,64380
1867,120,95,75300
1868,120,96,71040
1869,120,96,71580
1870,60,96,72240
1871,60,96,72900
1872,120,96,73620
1873,60,96,72900
1874,120,96,900
1875,120,96,1440
1876,60,96,2100
1877,1260,96,64020
1878,1320,96,64620
1879,1140,96,65400
1880,1200,96,66060
1881,360,96,32220
1882,300,96,33480
1883,360,96,33900
1884,180,96,34620
1885,120,96,35340
1886,120,96,36000
1887,60,96,36060
1888,60,96,38940
1889,60,96,40860
1890,120,96,48240
1891,60,96,52440
1892,360,96,53400
1893,240,96,54060
1894,1620,96,53760
1895,1500,96,54960
1896,1680,96,55440
1897,1860,96,56040
1898,1800,96,56700
1899,1800,96,57420
1900,180,96,56520
1901,360,96,57060
1902,600,96,57720
1903,600,96,59040
1904,420,96,61320
1905,360,96,62040
1906,360,96,62760
1907,1020,96,61980
1908,900,96,63000
1909,900,96,63660
1910,900,96,64380
1911,840,96,69780
1912,780,96,70440
1913,660,96,71160
1914,840,96,71880
1915,360,96,75300
1916,180,96,76560
1917,120,96,77040
1918,60,96,77700
1919,720,96,84300
1920,660,96,84960
1921,360,96,180
1922,180,97,71040
1923,180,97,71580
1924,120,97,72240
1925,120,97,72900
1926,120,97,73620
1927,60,97,900
1928,120,97,33780
1929,60,97,35340
1930,120,97,36000
1931,120,97,35880
1932,720,97,43320
1933,660,97,44520
1934,120,97,42900
1935,180,97,45360
1936,180,97,46020
1937,240,97,46740
1938,60,97,52920
1939,60,97,53400
1940,60,97,54060
1941,60,97,57180
1942,60,97,60360
1943,60,97,61080
1944,60,97,70440
1945,180,97,76560
1946,180,97,77040
1947,60,97,77700
1948,120,97,79140
1949,180,97,78120
1950,360,97,78600
1951,480,97,79260
1952,420,97,79980
1953,420,97,80700
1954,60,98,71040
1955,60,98,71580
1956,60,98,72240
1957,60,98,72900
1958,120,98,73620
1959,60,98,41820
1960,120,98,46740
1961,540,98,46500
1962,360,98,47700
1963,300,98,48180
1964,180,98,48840
1965,180,98,49500
1966,180,98,50220
1967,60,98,54060
1968,60,98,57180
1969,60,98,60360
1970,60,98,61080
1971,60,98,62760
1972,120,98,68220
1973,120,98,68940
1974,60,98,69720
1975,120,98,70440
1976,60,98,71160
1977,60,98,71880
1978,120,98,75300
1979,120,98,78900
1980,240,98,84300
1981,120,98,84960
1982,60,98,85680
1983,60,99,38700
1984,60,99,39420
1985,60,99,53700
1986,180,99,68100
1987,240,99,75660
1988,300,99,76860
1989,60,99,78300
1990,60,99,82500
1991,60,101,37380
1992,240,101,38160
1993,180,101,38880
1994,180,101,39600
1995,180,101,40860
1996,180,101,50520
1997,120,101,51780
1998,300,101,53400
1999,240,101,54060
2000,60,101,55440
2001,180,101,69780
2002,360,101,70440
2003,300,101,71160
2004,360,101,71880
2005,120,101,78900
2006,180,101,80100
2007,120,101,80580
2008,420,101,82140
2009,360,101,82920
2010,180,102,71040
2011,180,102,71580
2012,120,102,72240
2013,120,102,72900
2014,120,102,73620
2015,60,102,35340
2016,180,102,36000
2017,60,102,36060
2018,420,102,37380
2019,900,102,40860
2020,120,102,42540
2021,60,102,43260
2022,1740,102,44520
2023,600,102,45360
2024,900,102,46020
2025,1020,102,46740
2026,60,102,54060
2027,120,102,56040
2028,180,102,56700
2029,180,102,57420
2030,60,102,57180
2031,360,103,71040
2032,300,103,71580
2033,240,103,72240
2034,180,103,72900
2035,180,103,73620
2036,60,103,37380
2037,180,103,48240
2038,60,103,56520
2039,120,103,59040
2040,120,103,57180
2041,180,103,60360
2042,120,103,61080
2043,60,103,70440
2044,60,103,75300
2045,60,104,75540
2046,60,104,37440
2047,60,104,46860
2048,120,104,50100
2049,240,104,52920
2050,240,104,53400
2051,240,104,54060
2052,120,104,55440
2053,60,104,56700
2054,60,104,57420
2055,60,104,62040
2056,60,104,62760
2057,60,104,71880
2058,60,104,78900
2059,60,105,65700
2060,120,105,66120
2061,120,105,66780
2062,60,105,66060
2063,120,105,34440
2064,60,105,35100
2065,60,105,35820
2066,60,105,35700
2067,60,105,61920
2068,60,106,35100
2069,60,106,45900
2070,60,106,46620
2071,300,106,63720
2072,240,106,64200
2073,180,106,64860
2074,120,106,66060
2075,240,106,73380
2076,360,106,76860
2077,180,106,75300
2078,120,107,34920
2079,240,107,35640
2080,60,107,78180
2081,60,107,81780
2082,60,107,82500
2083,60,108,65400
2084,120,108,66060
2085,60,108,48840
2086,240,108,49500
2087,240,108,50220
2088,240,108,53820
2089,60,108,62520
2090,120,108,64500
2091,60,108,65700
2092,480,108,66120
2093,420,108,66780
2094,360,108,67500
2095,360,108,68220
2096,60,108,68100
2097,360,108,69300
2098,300,108,69780
2099,180,108,70440
2100,120,108,71100
2101,60,108,71820
2102,60,108,83700
2103,60,108,84180
2104,60,108,900
2105,60,108,1440
2106,60,108,2100
2107,600,109,72900
2108,540,109,73440
2109,420,109,74160
2110,540,109,74820
2111,540,109,75540
2112,60,109,900
2113,180,109,36060
2114,120,109,37380
2115,120,109,39540
2116,60,109,43320
2117,240,109,44520
2118,60,109,44100
2119,180,109,45720
2120,180,109,46200
2121,120,109,46860
2122,60,109,48840
2123,120,109,49500
2124,120,109,50220
2125,60,109,52920
2126,60,109,53400
2127,60,109,64380
2128,60,109,67560
2129,120,109,68220
2130,120,109,68940
2131,60,109,69720
2132,840,109,70440
2133,780,109,71160
2134,780,109,71880
2135,60,109,78120
2136,60,109,78600
2137,60,109,79260
2138,60,109,80700
2139,180,109,81300
2140,120,109,82140
2141,120,109,82920
2142,60,110,71580
2143,60,110,72240
2144,60,110,28620
2145,60,110,38880
2146,60,110,39600
2147,180,110,42900
2148,120,110,50220
2149,120,110,52920
2150,120,110,53400
2151,120,110,54060
2152,120,110,75300
2153,60,110,78900
2154,60,111,75540
2155,60,111,37380
2156,120,111,39540
2157,60,111,41160
2158,120,111,42900
2159,120,111,46860
2160,60,111,54060
2161,60,111,63000
2162,60,111,63660
2163,60,111,64380
2164,60,111,68220
2165,60,111,68940
2166,60,111,70440
2167,480,111,76560
2168,480,111,77040
2169,420,111,77700
2170,360,111,78420
2171,360,111,79140
2172,60,111,78900
2173,60,112,71040
2174,60,112,71580
2175,120,112,72900
2176,120,112,73620
2177,60,112,65400
2178,120,112,66060
2179,60,112,28620
2180,180,112,33780
2181,60,112,33900
2182,60,112,36000
2183,120,112,42900
2184,780,112,50520
2185,840,112,53100
2186,1080,112,53820
2187,60,112,54060
2188,60,112,63000
2189,60,112,63660
2190,60,112,64380
2191,60,112,67560
2192,60,112,68220
2193,60,112,68940
2194,60,112,70440
2195,60,112,71160
2196,60,112,71880
2197,60,113,40860
2198,60,113,43080
2199,480,113,46500
2200,300,113,47700
2201,540,113,48180
2202,660,113,48840
2203,660,113,49500
2204,780,113,50220
2205,60,113,57300
2206,60,113,60300
2207,60,113,61020
2208,180,113,73380
2209,60,113,74520
2210,120,113,76860
2211,60,113,79020
2212,60,113,78900
2213,60,113,81900
2214,60,113,82620
2215,60,114,35640
2216,180,114,48000
2217,120,114,48660
2218,60,114,49380
2219,960,114,65520
2220,900,114,66000
2221,780,114,66660
2222,720,114,67380
2223,660,114,68100
2224,60,114,67140
2225,60,115,75540
2226,120,115,900
2227,60,115,1440
2228,120,115,64620
2229,60,115,66060
2230,60,115,31260
2231,240,115,32460
2232,120,115,33780
2233,120,115,36060
2234,120,115,41820
2235,120,115,42540
2236,60,115,43260
2237,300,115,50100
2238,180,115,51300
2239,120,115,51780
2240,60,115,56700
2241,120,115,57420
2242,60,115,57060
2243,360,115,58560
2244,420,115,58980
2245,360,115,59640
2246,240,115,60360
2247,180,115,61080
2248,60,115,60600
2249,180,115,68280
2250,180,115,71160
2251,180,115,71880
2252,120,115,77700
2253,60,115,78420
2254,120,115,82140
2255,60,115,82920
2256,60,116,71580
2257,60,116,75540
2258,240,116,900
2259,180,116,1440
2260,180,116,2100
2261,60,116,35400
2262,120,116,36060
2263,60,116,37380
2264,60,116,38940
2265,180,116,44100
2266,120,116,44640
2267,60,116,45360
2268,120,116,50220
2269,60,116,50520
2270,540,116,50100
2271,600,116,51300
2272,600,116,51780
2273,480,116,52440
2274,420,116,53100
2275,360,116,53820
2276,60,116,54060
2277,300,116,63000
2278,300,116,63660
2279,240,116,64380
2280,60,116,67080
2281,120,116,67560
2282,120,116,68220
2283,60,116,68940
2284,60,116,81300
2285,240,116,82140
2286,180,116,82920
2287,180,116,85680
2288,120,117,71040
2289,120,117,71580
2290,60,117,73620
2291,540,117,900
2292,480,117,1440
2293,420,117,2100
2294,120,117,3120
2295,120,117,3840
2296,540,117,64020
2297,540,117,64620
2298,360,117,65400
2299,420,117,66060
2300,60,117,28620
2301,60,117,30540
2302,420,117,33780
2303,60,117,35340
2304,120,117,36000
2305,120,117,40860
2306,120,117,41820
2307,180,117,43260
2308,360,117,48240
2309,120,117,51780
2310,60,117,55440
2311,60,117,56040
2312,60,117,62460
2313,120,117,63000
2314,180,117,63660
2315,180,117,64380
2316,120,117,66120
2317,60,117,66780
2318,60,117,82140
2319,180,118,71040
2320,120,118,71580
2321,60,118,72240
2322,300,118,64020
2323,300,118,64620
2324,180,118,65400
2325,240,118,66060
2326,180,118,31080
2327,120,118,31800
2328,120,118,32520
2329,60,118,37380
2330,120,118,39660
2331,120,118,40860
2332,60,118,50100
2333,420,118,55440
2334,120,118,56040
2335,180,118,56700
2336,180,118,57420
2337,120,118,56520
2338,960,118,61980
2339,900,118,63000
2340,900,118,63660
2341,1020,118,64380
2342,240,118,70440
2343,180,118,71160
2344,120,118,71880
2345,120,118,78900
2346,180,118,80100
2347,180,118,80580
2348,240,118,81300
2349,120,118,82680
2350,60,118,83820
2351,60,118,84300
2352,60,118,84960
2353,540,119,37380
2354,60,119,37440
2355,60,119,40860
2356,60,119,46020
2357,60,119,46740
2358,60,119,51780
2359,60,119,63660
2360,60,119,64380
2361,60,119,82140
2362,60,119,82920
2363,300,120,30060
2364,180,120,37260
2365,120,120,51780
2366,120,120,52440
2367,60,120,53100
2368,60,120,53820
2369,60,120,55320
2370,240,120,71100
2371,180,120,71820
2372,120,120,75420
2373,60,120,81240
2374,120,120,81900
2375,360,120,82620
2376,60,121,14880
2377,60,121,16320
2378,120,121,16980
2379,60,121,37800
2380,60,121,38280
2381,120,121,38700
2382,60,121,39780
2383,180,121,40200
2384,60,121,42240
2385,120,121,47280
2386,120,121,50400
2387,60,121,50880
2388,300,121,420
2389,240,121,1140
2390,120,121,1860
2391,120,122,31320
2392,900,122,34140
2393,900,122,34620
2394,900,122,35220
2395,720,122,36600
2396,60,122,36120
2397,120,122,38640
2398,180,122,41040
2399,60,122,41760
2400,60,122,42420
2401,660,122,900
2402,600,122,1440
2403,480,122,2100
2404,120,122,3120
2405,60,122,3840
2406,60,123,74820
2407,60,123,75540
2408,180,123,900
2409,120,123,1440
2410,60,123,2100
2411,60,123,24720
2412,60,123,26040
2413,300,123,32220
2414,240,123,33480
2415,300,123,33900
2416,540,123,34620
2417,480,123,35340
2418,480,123,36000
2419,480,123,36060
2420,480,123,37380
2421,60,123,54060
2422,60,123,60120
2423,120,123,60600
2424,60,123,61320
2425,60,123,62760
2426,60,123,69780
2427,180,123,70440
2428,120,123,71160
2429,120,123,71880
2430,60,123,84300
2431,60,123,84960
2432,60,123,85680
2433,60,124,71580
2434,480,124,900
2435,420,124,1440
2436,300,124,2100
2437,660,124,27900
2438,780,124,28620
2439,60,124,35400
2440,360,124,40860
2441,120,124,49500
2442,120,124,50220
2443,60,124,50520
2444,180,124,51780
2445,60,124,53100
2446,60,124,53820
2447,180,124,53760
2448,300,124,59040
2449,60,124,60360
2450,60,124,61080
2451,60,124,60600
2452,60,124,63660
2453,60,124,64380
2454,60,124,68280
2455,60,124,67080
2456,180,124,67560
2457,240,124,68220
2458,180,124,68940
2459,180,124,69720
2460,720,124,75300
2461,600,124,76560
2462,660,124,77040
2463,660,124,77700
2464,600,124,78420
2465,660,124,79140
2466,60,124,82140
2467,60,125,3120
2468,120,125,27900
2469,60,125,28620
2470,600,125,32220
2471,540,125,33480
2472,540,125,33900
2473,360,125,34620
2474,240,125,35340
2475,240,125,36000
2476,360,125,34980
2477,480,125,35400
2478,360,125,36060
2479,180,125,37380
2480,180,125,35880
2481,60,125,37440
2482,120,125,45360
2483,60,125,46020
2484,60,125,46740
2485,180,125,46500
2486,60,125,54060
2487,540,125,55440
2488,120,125,53760
2489,300,125,57420
2490,60,125,60120
2491,60,125,60600
2492,120,125,67560
2493,240,125,68280
2494,60,125,68220
2495,60,125,69780
2496,300,125,70440
2497,300,125,71160
2498,300,125,71880
2499,120,125,77700
2500,120,125,83820
2501,120,125,84300
2502,120,125,84960
2503,60,125,85680
2504,900,126,64020
2505,900,126,64620
2506,900,126,65400
2507,1020,126,66060
2508,240,126,28620
2509,60,126,36000
2510,180,126,39660
2511,120,126,40860
2512,60,126,42540
2513,60,126,46860
2514,60,126,46500
2515,120,126,53100
2516,120,126,53820
2517,60,126,60600
2518,60,126,61320
2519,120,126,63000
2520,120,126,63660
2521,120,126,64380
2522,540,126,68220
2523,540,126,68940
2524,480,126,69720
2525,60,126,75300
2526,120,126,78120
2527,60,126,78600
2528,120,126,79260
2529,60,126,79980
2530,60,126,80700
2531,60,127,35820
2532,180,127,41700
2533,240,127,42360
2534,240,127,43080
2535,120,127,56040
2536,120,127,56700
2537,120,127,57420
2538,60,127,58860
2539,60,129,74820
2540,60,129,75540
2541,60,129,37380
2542,60,129,41820
2543,60,129,42540
2544,240,129,42900
2545,540,129,46860
2546,300,129,48240
2547,120,129,50100
2548,120,129,76560
2549,60,129,77040
2550,180,130,71040
2551,240,130,71580
2552,180,130,72240
2553,180,130,72900
2554,180,130,73620
2555,120,130,900
2556,960,130,1440
2557,900,130,2100
2558,600,130,3120
2559,600,130,3840
2560,60,130,34980
2561,120,130,35400
2562,120,130,36060
2563,60,130,37380
2564,60,130,49860
2565,60,130,57180
2566,360,130,59640
2567,300,130,60360
2568,300,130,61080
2569,240,131,71640
2570,180,131,900
2571,120,131,1440
2572,60,131,2100
2573,120,131,40860
2574,180,131,46740
2575,60,131,50520
2576,60,131,51780
2577,60,131,50100
2578,240,131,52920
2579,180,131,53400
2580,120,131,54060
2581,660,131,53760
2582,660,131,54960
2583,600,131,55440
2584,780,131,56040
